pkSeqID,flgs,proto,sport,dport,pkts,bytes,state,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,subcategory 
22502920,1.0,1,14462.0,14462.0,8,480,2,199643,36.52042,4.249002,0.307365,16.996006,3.933403,4.680044,8,0,480,0,0.191674,0.191674,0.0,1,1
23195449,1.0,1,35509.0,35509.0,5,300,2,105676,15.982971,2.662342,1.883078,7.987027,0.0,4.047572,5,0,300,0,0.250266,0.250266,0.0,1,1
22062167,1.0,1,55956.0,55956.0,24,1440,2,21051,20.137983,4.397771,0.244218,17.591084,4.211076,4.81437,24,0,1440,0,1.14212,1.14212,0.0,1,1
23502086,1.0,1,37940.0,37940.0,15,900,2,150152,38.241257,3.063054,0.808481,18.378325,1.660355,4.287863,15,0,900,0,0.366097,0.366097,0.0,1,1
21330426,6.0,1,49340.0,49340.0,7,420,2,75822,36.109364,1.872902,2.280838,9.364509,0.0,4.706446,7,0,420,0,0.166162,0.166162,0.0,1,1
23557230,1.0,1,23701.0,23701.0,7,420,2,205296,37.30246,1.482199,1.815659,7.410996,0.0,3.761274,7,0,420,0,0.160847,0.160847,0.0,1,1
21789255,1.0,1,51205.0,51205.0,3,180,2,10304,7.766308,1.960982,1.960982,3.921964,0.0,3.921964,3,0,180,0,0.257523,0.257523,0.0,1,1
22669868,1.0,1,51632.0,51632.0,23,1380,2,104422,20.003189,4.352025,0.123352,17.4081,4.221957,4.544279,23,0,1380,0,1.099825,1.099825,0.0,1,1
23851954,1.0,1,61536.0,61536.0,5,300,2,237857,15.608695,2.632316,1.861634,7.896948,0.0,3.989778,5,0,300,0,0.256267,0.256267,0.0,1,1
22433634,1.0,1,61063.0,61063.0,7,420,2,130357,36.043861,1.818681,2.229237,9.093406,0.0,4.688953,7,0,420,0,0.166464,0.166464,0.0,1,1
22117113,1.0,1,25618.0,25618.0,24,1440,2,75997,20.383007,3.345472,1.676547,16.72736,0.0,4.305459,24,0,1440,0,1.128391,1.128391,0.0,1,1
22201230,1.0,1,16121.0,16121.0,6,360,2,160114,18.610565,3.733619,0.012503,11.200857,3.721335,3.750775,6,0,360,0,0.268665,0.268665,0.0,1,1
23453209,1.0,1,61164.0,61164.0,8,480,2,101275,37.402115,2.457323,2.06561,12.286615,0.0,4.911896,8,0,480,0,0.187155,0.187155,0.0,1,1
22932523,1.0,1,55555.0,55555.0,3,180,2,104915,9.77481,2.18054,2.18054,4.361079,0.0,4.361079,3,0,180,0,0.204608,0.204608,0.0,1,1
21492394,1.0,1,28788.0,28788.0,6,360,2,237790,31.244404,0.892471,1.784942,4.462355,0.0,4.462355,6,0,360,0,0.160029,0.160029,0.0,1,1
23446894,1.0,1,47474.0,47474.0,8,480,2,94960,38.072838,1.319776,1.868169,7.918655,0.0,4.098319,8,0,480,0,0.183858,0.183858,0.0,1,1
21953054,1.0,1,51127.0,51127.0,2,120,2,174103,4.383931,4.383931,0.0,4.383931,4.383931,4.383931,2,0,120,0,0.228106,0.228106,0.0,1,1
23622853,1.0,1,18694.0,18694.0,24,1440,2,8756,21.365582,4.645817,0.184409,18.583267,4.418704,4.926407,24,0,1440,0,1.076498,1.076498,0.0,1,1
22357679,1.0,1,6311.0,6311.0,7,420,2,54402,35.376015,1.74696,2.143336,8.734798,0.0,4.567944,7,0,420,0,0.169606,0.169606,0.0,1,1
21633629,1.0,1,60846.0,60846.0,5,300,2,116861,16.256325,3.02409,2.138366,9.07227,0.0,4.544607,5,0,300,0,0.246058,0.246058,0.0,1,1
22741287,1.0,1,6327.0,6327.0,5,300,2,175841,17.419678,2.895192,2.04721,8.685575,0.0,4.34369,5,0,300,0,0.229625,0.229625,0.0,1,1
22171884,1.0,1,25157.0,25157.0,5,300,2,130768,17.299803,2.885546,2.040437,8.656639,0.0,4.345424,5,0,300,0,0.231217,0.231217,0.0,1,1
23438902,1.0,1,56367.0,56367.0,8,480,2,86968,37.417149,1.228639,1.750828,7.371835,0.0,4.058572,8,0,480,0,0.18708,0.18708,0.0,1,1
22074552,1.0,1,50755.0,50755.0,5,300,2,33436,17.18416,2.877302,2.034571,8.631907,0.0,4.324,5,0,300,0,0.232772,0.232772,0.0,1,1
23664276,1.0,1,21162.0,21162.0,5,300,2,50179,17.867023,2.884121,2.05778,8.652363,0.0,4.662441,5,0,300,0,0.223876,0.223876,0.0,1,1
23167752,1.0,1,55393.0,55393.0,24,1440,2,77979,18.91559,4.094202,1.076801,16.376806,2.238121,4.830904,24,0,1440,0,1.215928,1.215928,0.0,1,1
21258903,1.0,1,49547.0,49547.0,18,1080,2,4299,37.752163,3.778021,0.352523,22.668125,3.339848,4.311312,18,0,1080,0,0.450305,0.450305,0.0,1,1
21379506,1.0,1,43929.0,43929.0,7,420,2,124902,33.553371,1.510102,1.852211,7.550509,0.0,3.93397,7,0,420,0,0.17882,0.17882,0.0,1,1
21353373,1.0,1,36416.0,36416.0,7,420,2,98769,33.641403,1.580415,1.937861,7.902074,0.0,4.098834,7,0,420,0,0.178352,0.178352,0.0,1,1
23790415,1.0,1,1195.0,1195.0,6,360,2,176318,19.882948,3.991894,0.100897,11.975682,3.916125,4.134495,6,0,360,0,0.251472,0.251472,0.0,1,1
22151456,1.0,1,17977.0,17977.0,5,300,2,110340,17.272051,2.895318,2.047316,8.685953,0.0,4.353164,5,0,300,0,0.231588,0.231588,0.0,1,1
21706534,1.0,1,49515.0,49515.0,5,300,2,189766,17.110209,2.832792,2.003087,8.498375,0.0,4.250336,5,0,300,0,0.233779,0.233779,0.0,1,1
21295674,1.0,1,14237.0,14237.0,8,480,2,41070,37.305813,1.416108,2.005732,8.496651,0.0,4.439908,8,0,480,0,0.187638,0.187638,0.0,1,1
21296212,1.0,1,14583.0,14583.0,8,480,2,41608,37.306999,1.415022,2.004123,8.490134,0.0,4.434262,8,0,480,0,0.187632,0.187632,0.0,1,1
21016651,1.0,1,47630.0,47630.0,7,420,2,24206,20.75593,2.58521,1.492587,10.340839,0.0,3.457969,7,0,420,0,0.289074,0.289074,0.0,1,1
22209098,1.0,1,11442.0,11442.0,5,300,2,167982,17.193239,2.868188,2.028187,8.604563,0.0,4.323275,5,0,300,0,0.23265,0.23265,0.0,1,1
21333975,1.0,1,50393.0,50393.0,6,360,2,79371,36.102947,2.318978,2.319393,9.275911,0.0,4.699975,6,0,360,0,0.138493,0.138493,0.0,1,1
22124508,1.0,1,30901.0,30901.0,24,1440,2,83392,20.375685,3.343469,1.675673,16.717346,0.0,4.301979,24,0,1440,0,1.128796,1.128796,0.0,1,1
22328666,1.0,1,63469.0,63469.0,17,1020,2,25389,39.30011,3.280824,1.572672,19.684944,0.0,4.725127,17,0,1020,0,0.407124,0.407124,0.0,1,1
21363561,1.0,1,59243.0,59243.0,7,420,2,108957,36.010597,1.797029,2.20301,8.985147,0.0,4.644914,7,0,420,0,0.166618,0.166618,0.0,1,1
23155654,1.0,1,49631.0,49631.0,25,1500,2,65881,20.283762,4.432977,0.500329,17.731909,3.588474,4.845805,25,0,1500,0,1.183213,1.183213,0.0,1,1
23806508,1.0,1,7496.0,7496.0,6,360,2,192411,19.856112,3.984659,0.094969,11.953977,3.915824,4.118946,6,0,360,0,0.251812,0.251812,0.0,1,1
21527259,1.0,1,14123.0,14123.0,24,1440,2,10491,20.910957,3.420579,1.726764,17.102894,0.0,4.471893,24,0,1440,0,1.099902,1.099902,0.0,1,1
21076892,1.0,1,8675.0,8675.0,5,300,2,84447,18.244492,3.03317,2.144777,9.099509,0.0,4.553736,5,0,300,0,0.219244,0.219244,0.0,1,1
21131341,1.0,1,389.0,389.0,6,360,2,138896,17.255074,3.450393,0.022146,10.35118,3.420863,3.474239,6,0,360,0,0.28977,0.28977,0.0,1,1
23149952,1.0,1,47001.0,47001.0,24,1440,2,60179,20.302835,4.436161,0.499665,17.744644,3.593581,4.855546,24,0,1440,0,1.132847,1.132847,0.0,1,1
23663486,1.0,1,45501.0,45501.0,24,1440,2,49389,21.846294,4.757581,0.18768,19.030323,4.513493,4.975706,24,0,1440,0,1.05281,1.05281,0.0,1,1
22562283,1.0,1,59333.0,59333.0,6,360,2,259006,34.954681,0.85384,1.707681,4.269202,0.0,4.269202,6,0,360,0,0.143042,0.143042,0.0,1,1
22028679,1.0,1,51787.0,51787.0,2,120,2,249728,4.811098,4.811098,0.0,4.811098,4.811098,4.811098,2,0,120,0,0.207853,0.207853,0.0,1,1
23643709,1.0,1,33406.0,33406.0,24,1440,2,29612,21.920795,3.312081,1.8745,16.560406,0.0,4.904591,24,0,1440,0,1.049232,1.049232,0.0,1,1
21549647,1.0,1,29982.0,29982.0,24,1440,2,32879,20.881336,3.420894,1.726852,17.104471,0.0,4.468541,24,0,1440,0,1.101462,1.101462,0.0,1,1
23984979,1.0,1,18027.0,18027.0,2,120,2,108718,4.067296,4.067296,0.0,4.067296,4.067296,4.067296,2,0,120,0,0.245864,0.245864,0.0,1,1
21298691,1.0,1,64847.0,64847.0,17,1020,2,44087,37.821693,2.71801,1.500852,19.026072,0.0,4.451838,17,0,1020,0,0.423038,0.423038,0.0,1,1
23581048,1.0,1,17739.0,17739.0,7,420,2,229114,28.052542,2.5611,1.971621,10.244401,0.0,4.67686,7,0,420,0,0.213884,0.213884,0.0,1,1
21496266,1.0,1,51800.0,51800.0,5,300,2,241662,29.83882,1.249667,2.164486,4.998667,0.0,4.998667,5,0,300,0,0.134054,0.134054,0.0,1,1
21079431,1.0,1,8910.0,8910.0,5,300,2,86986,18.244713,3.027458,2.140759,9.082375,0.0,4.553096,5,0,300,0,0.219242,0.219242,0.0,1,1
21598675,1.0,1,52839.0,52839.0,6,360,2,81907,20.951853,4.58498,0.071607,13.754942,4.531178,4.686166,6,0,360,0,0.238642,0.238642,0.0,1,1
22983261,1.0,1,48521.0,48521.0,2,120,2,155653,4.190856,4.190856,0.0,4.190856,4.190856,4.190856,2,0,120,0,0.238615,0.238615,0.0,1,1
23134567,1.0,1,38529.0,38529.0,25,1500,2,44794,20.355461,4.447091,0.493074,17.788364,3.616734,4.865792,25,0,1500,0,1.179045,1.179045,0.0,1,1
21826574,1.0,1,48667.0,48667.0,4,240,2,47623,11.158567,3.510853,0.078084,7.021705,3.432768,3.588937,4,0,240,0,0.268852,0.268852,0.0,1,1
23172510,1.0,1,57463.0,57463.0,24,1440,2,82737,18.90262,4.093032,1.078164,16.372129,2.234136,4.82445,24,0,1440,0,1.216763,1.216763,0.0,1,1
21805072,1.0,1,52238.0,52238.0,3,180,2,26121,7.785432,1.965515,1.965515,3.931029,0.0,3.931029,3,0,180,0,0.25689,0.25689,0.0,1,1
21206569,1.0,1,4415.0,4415.0,5,300,2,214124,17.229513,2.860963,2.023007,8.58289,0.0,4.293247,5,0,300,0,0.23216,0.23216,0.0,1,1
21682289,1.0,1,11644.0,11644.0,4,240,2,165521,16.256842,1.501447,2.123366,4.50434,0.0,4.50434,4,0,240,0,0.184538,0.184538,0.0,1,1
23430096,1.0,1,61032.0,61032.0,8,480,2,78162,38.306953,2.795797,2.287993,13.978987,0.0,4.883371,8,0,480,0,0.182734,0.182734,0.0,1,1
21071085,1.0,1,27021.0,27021.0,23,1380,2,78640,21.764139,4.713992,0.285703,18.855967,4.222265,4.916302,23,0,1380,0,1.010837,1.010837,0.0,1,1
23719176,1.0,1,7704.0,7704.0,23,1380,2,105079,19.519562,4.213116,1.062985,16.852465,2.38658,4.988876,23,0,1380,0,1.127074,1.127074,0.0,1,1
21899876,1.0,1,13275.0,13275.0,2,120,2,120925,4.737037,4.737037,0.0,4.737037,4.737037,4.737037,2,0,120,0,0.211102,0.211102,0.0,1,1
21832531,1.0,1,65228.0,65228.0,2,120,2,53580,4.760363,4.760363,0.0,4.760363,4.760363,4.760363,2,0,120,0,0.210068,0.210068,0.0,1,1
22380166,1.0,1,14510.0,14510.0,17,1020,2,76889,38.734879,3.199627,1.544572,19.197762,0.0,4.521667,17,0,1020,0,0.413064,0.413064,0.0,1,1
23339597,1.0,1,12425.0,12425.0,4,240,2,249824,13.528646,4.546724,0.038287,9.093449,4.508409,4.585039,4,0,240,0,0.221752,0.221752,0.0,1,1
23100852,1.0,1,17063.0,17063.0,25,1500,2,11079,20.475801,4.473013,0.499024,17.892052,3.643786,4.945797,25,0,1500,0,1.172115,1.172115,0.0,1,1
22033221,1.0,1,54217.0,54217.0,2,120,2,254270,4.800598,4.800598,0.0,4.800598,4.800598,4.800598,2,0,120,0,0.208307,0.208307,0.0,1,1
22040586,1.0,1,59405.0,59405.0,2,120,2,261635,4.860581,4.860581,0.0,4.860581,4.860581,4.860581,2,0,120,0,0.205737,0.205737,0.0,1,1
23839133,1.0,1,57930.0,57930.0,5,300,2,225036,15.603629,2.627297,1.857942,7.88189,0.0,3.971088,5,0,300,0,0.256351,0.256351,0.0,1,1
21574308,1.0,1,45834.0,45834.0,24,1440,2,57540,20.852858,4.554439,0.240237,18.217754,4.385744,4.967503,24,0,1440,0,1.102966,1.102966,0.0,1,1
22172264,1.0,1,3217.0,3217.0,5,300,2,131148,17.193213,2.872592,2.031275,8.617776,0.0,4.325503,5,0,300,0,0.23265,0.23265,0.0,1,1
22613604,1.0,1,16567.0,16567.0,24,1440,2,48158,21.579967,3.516119,1.763034,17.580597,0.0,4.627242,24,0,1440,0,1.065803,1.065803,0.0,1,1
22772968,1.0,1,9615.0,9615.0,5,300,2,207522,15.427718,2.561026,1.810923,7.683079,0.0,3.846137,5,0,300,0,0.259274,0.259274,0.0,1,1
23606315,1.0,1,43349.0,43349.0,6,360,2,254381,26.917265,0.889006,1.778012,4.445031,0.0,4.445031,6,0,360,0,0.185754,0.185754,0.0,1,1
23220713,1.0,1,30217.0,30217.0,5,300,2,130940,15.797845,2.660669,1.881783,7.982007,0.0,4.03886,5,0,300,0,0.253199,0.253199,0.0,1,1
21664758,1.0,1,34815.0,34815.0,5,300,2,147990,17.048182,2.84151,2.009257,8.524529,0.0,4.26873,5,0,300,0,0.234629,0.234629,0.0,1,1
23852509,1.0,1,61707.0,61707.0,5,300,2,238412,15.610793,2.632135,1.861515,7.896404,0.0,3.990123,5,0,300,0,0.256233,0.256233,0.0,1,1
21836445,1.0,1,54505.0,54505.0,4,240,2,57494,11.814642,3.769965,0.370427,7.539931,3.399538,4.140393,4,0,240,0,0.253922,0.253922,0.0,1,1
22934694,1.0,1,55998.0,55998.0,3,180,2,107086,9.766932,2.184377,2.184377,4.368755,0.0,4.368755,3,0,180,0,0.204773,0.204773,0.0,1,1
23160620,1.0,1,52101.0,52101.0,25,1500,2,70847,20.267323,4.42997,0.501742,17.719881,3.582367,4.839364,25,0,1500,0,1.184172,1.184172,0.0,1,1
22284821,1.0,1,58520.0,58520.0,5,300,2,243705,17.355545,2.872531,2.031274,8.617592,0.0,4.331937,5,0,300,0,0.230474,0.230474,0.0,1,1
22227606,1.0,1,30402.0,30402.0,6,360,2,186490,18.610453,3.737314,0.021548,11.211942,3.714427,3.766182,6,0,360,0,0.268666,0.268666,0.0,1,1
23059303,1.0,1,10833.0,10833.0,2,120,2,231695,4.07291,4.07291,0.0,4.07291,4.07291,4.07291,2,0,120,0,0.245525,0.245525,0.0,1,1
21113141,1.0,1,42387.0,42387.0,5,300,2,120696,17.193054,2.85558,2.019238,8.56674,0.0,4.298568,5,0,300,0,0.232652,0.232652,0.0,1,1
22569559,1.0,1,57308.0,57308.0,24,1440,2,4113,20.92621,3.419027,1.713581,17.095133,0.0,4.461896,24,0,1440,0,1.0991,1.0991,0.0,1,1
23623094,1.0,1,2223.0,2223.0,5,300,2,8997,19.693899,2.647577,1.873878,7.942731,0.0,4.070762,5,0,300,0,0.203109,0.203109,0.0,1,1
21602946,1.0,1,59875.0,59875.0,24,1440,2,86178,20.832905,4.545157,0.234687,18.18063,4.38197,4.948141,24,0,1440,0,1.104023,1.104023,0.0,1,1
22994038,1.0,1,52002.0,52002.0,2,120,2,166430,4.15328,4.15328,0.0,4.15328,4.15328,4.15328,2,0,120,0,0.240774,0.240774,0.0,1,1
23958108,1.0,1,6821.0,6821.0,3,180,2,81847,8.117468,2.068862,2.068862,4.137724,0.0,4.137724,3,0,180,0,0.246382,0.246382,0.0,1,1
21481417,1.0,1,24231.0,24231.0,6,360,2,226813,31.305767,0.900918,1.801836,4.504589,0.0,4.504589,6,0,360,0,0.159715,0.159715,0.0,1,1
22800335,1.0,1,61535.0,61535.0,5,300,2,234889,16.947348,2.791428,1.973838,8.374283,0.0,4.188428,5,0,300,0,0.236025,0.236025,0.0,1,1
22392288,1.0,1,17416.0,17416.0,17,1020,2,89011,38.495083,3.184591,1.535649,19.107548,0.0,4.45435,17,0,1020,0,0.415637,0.415637,0.0,1,1
22605902,1.0,1,10785.0,10785.0,24,1440,2,40456,21.25034,3.510341,1.759266,17.551704,0.0,4.594585,24,0,1440,0,1.082336,1.082336,0.0,1,1
21835429,1.0,1,23153.0,23153.0,2,120,2,56478,4.541262,4.541262,0.0,4.541262,4.541262,4.541262,2,0,120,0,0.220203,0.220203,0.0,1,1
23412183,1.0,1,56751.0,56751.0,8,480,2,60249,38.356506,2.724264,2.229027,13.621321,0.0,4.802201,8,0,480,0,0.182498,0.182498,0.0,1,1
23751965,1.0,1,32398.0,32398.0,5,300,2,137868,19.656513,2.614636,1.849339,7.843908,0.0,3.975292,5,0,300,0,0.203495,0.203495,0.0,1,1
21209466,1.0,1,42398.0,42398.0,5,300,2,217021,18.359285,3.033628,2.145221,9.100885,0.0,4.57844,5,0,300,0,0.217873,0.217873,0.0,1,1
23642577,1.0,1,32658.0,32658.0,24,1440,2,28480,21.927748,3.313844,1.875683,16.56922,0.0,4.908063,24,0,1440,0,1.048899,1.048899,0.0,1,1
22109396,1.0,1,54913.0,54913.0,5,300,2,68280,17.169863,2.873111,2.031601,8.619333,0.0,4.315226,5,0,300,0,0.232966,0.232966,0.0,1,1
23775214,1.0,1,61322.0,61322.0,6,360,2,161117,19.831528,3.974491,0.068771,11.923471,3.913342,4.070561,6,0,360,0,0.252124,0.252124,0.0,1,1
21542046,1.0,1,24686.0,24686.0,24,1440,2,25278,20.892933,3.421998,1.727424,17.109991,0.0,4.467511,24,0,1440,0,1.100851,1.100851,0.0,1,1
22973849,1.0,1,45444.0,45444.0,2,120,2,146241,4.208753,4.208753,0.0,4.208753,4.208753,4.208753,2,0,120,0,0.2376,0.2376,0.0,1,1
21717993,1.0,1,52718.0,52718.0,5,300,2,201225,17.114431,2.839039,2.007513,8.517117,0.0,4.266354,5,0,300,0,0.233721,0.233721,0.0,1,1
21193471,1.0,1,31224.0,31224.0,6,360,2,201026,17.28718,3.456939,0.016432,10.370815,3.441773,3.479823,6,0,360,0,0.289232,0.289232,0.0,1,1
21417306,1.0,1,53623.0,53623.0,7,420,2,162702,33.403614,1.45196,1.780155,7.259802,0.0,3.759015,7,0,420,0,0.179621,0.179621,0.0,1,1
21833380,1.0,1,52784.0,52784.0,4,240,2,54429,11.607616,3.663635,0.255024,7.327269,3.40861,3.918659,4,0,240,0,0.258451,0.258451,0.0,1,1
21722625,1.0,1,21484.0,21484.0,5,300,2,205857,17.336704,2.374842,1.679439,7.124525,0.0,3.591746,5,0,300,0,0.230724,0.230724,0.0,1,1
23895188,1.0,1,18007.0,18007.0,4,240,2,18927,11.085361,3.701664,0.020792,7.403328,3.680872,3.722456,4,0,240,0,0.270627,0.270627,0.0,1,1
23621772,1.0,1,17997.0,17997.0,24,1440,2,7675,21.282621,4.625017,0.212531,18.500069,4.333475,4.927294,24,0,1440,0,1.080694,1.080694,0.0,1,1
21902166,1.0,1,11297.0,11297.0,3,180,2,123215,7.058571,1.47174,1.47174,2.94348,0.0,2.94348,3,0,180,0,0.283343,0.283343,0.0,1,1
23798587,1.0,1,46528.0,46528.0,6,360,2,184490,19.759094,4.005275,0.110178,12.015825,3.912413,4.160077,6,0,360,0,0.253048,0.253048,0.0,1,1
23723988,1.0,1,44017.0,44017.0,6,360,2,109891,19.781754,3.96024,0.058242,11.880719,3.878055,4.005968,6,0,360,0,0.252758,0.252758,0.0,1,1
22105976,1.0,1,16786.0,16786.0,24,1440,2,64860,20.389267,3.35015,1.678416,16.750751,0.0,4.306731,24,0,1440,0,1.128044,1.128044,0.0,1,1
23411605,1.0,1,9387.0,9387.0,17,1020,2,59671,40.458591,2.940213,0.843859,20.581493,1.432299,3.869254,17,0,1020,0,0.395466,0.395466,0.0,1,1
21910215,1.0,1,9856.0,9856.0,2,120,2,131264,3.941537,3.941537,0.0,3.941537,3.941537,3.941537,2,0,120,0,0.253708,0.253708,0.0,1,1
22945260,1.0,1,58884.0,58884.0,2,120,2,117652,5.422448,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.184419,0.184419,0.0,1,1
21887534,1.0,1,8762.0,8762.0,3,180,2,108583,7.219834,1.544273,1.544273,3.088545,0.0,3.088545,3,0,180,0,0.277015,0.277015,0.0,1,1
22364674,1.0,1,8314.0,8314.0,7,420,2,61397,35.356564,1.73612,2.129504,8.680601,0.0,4.524811,7,0,420,0,0.1697,0.1697,0.0,1,1
22668751,1.0,1,51091.0,51091.0,23,1380,2,103305,20.006216,4.35263,0.125723,17.410519,4.221995,4.550057,23,0,1380,0,1.099658,1.099658,0.0,1,1
21530661,1.0,1,16565.0,16565.0,24,1440,2,13893,20.908745,3.422225,1.727778,17.111128,0.0,4.471275,24,0,1440,0,1.100018,1.100018,0.0,1,1
21122158,1.0,1,18258.0,18258.0,5,300,2,129713,18.277451,3.03238,2.144219,9.097141,0.0,4.551837,5,0,300,0,0.218849,0.218849,0.0,1,1
21205117,1.0,1,35766.0,35766.0,6,360,2,212672,17.29052,3.458763,0.015234,10.376287,3.445382,3.480048,6,0,360,0,0.289176,0.289176,0.0,1,1
23100859,1.0,1,17070.0,17070.0,25,1500,2,11086,20.475803,4.473014,0.499023,17.892056,3.643789,4.945796,25,0,1500,0,1.172115,1.172115,0.0,1,1
23957325,1.0,1,36578.0,36578.0,2,120,2,81064,4.714597,4.714597,0.0,4.714597,4.714597,4.714597,2,0,120,0,0.212107,0.212107,0.0,1,1
23792757,1.0,1,50906.0,50906.0,5,300,2,178660,17.767609,2.876935,2.043274,8.630806,0.0,4.549679,5,0,300,0,0.225129,0.225129,0.0,1,1
22013923,1.0,1,44583.0,44583.0,2,120,2,234972,4.88397,4.88397,0.0,4.88397,4.88397,4.88397,2,0,120,0,0.204751,0.204751,0.0,1,1
21456533,1.0,1,38343.0,38343.0,17,1020,2,201929,34.249744,3.156625,1.475656,18.939751,0.0,4.351363,17,0,1020,0,0.467157,0.467157,0.0,1,1
23828748,1.0,1,55033.0,55033.0,5,300,2,214651,15.607137,2.627004,1.857702,7.881012,0.0,3.967344,5,0,300,0,0.256293,0.256293,0.0,1,1
23815858,1.0,1,11309.0,11309.0,6,360,2,201761,19.82354,3.977793,0.082286,11.93338,3.912669,4.093864,6,0,360,0,0.252225,0.252225,0.0,1,1
22595210,1.0,1,2589.0,2589.0,24,1440,2,29764,20.914486,3.415841,1.710944,17.079205,0.0,4.426795,24,0,1440,0,1.099716,1.099716,0.0,1,1
22019387,1.0,1,47103.0,47103.0,2,120,2,240436,4.867316,4.867316,0.0,4.867316,4.867316,4.867316,2,0,120,0,0.205452,0.205452,0.0,1,1
21170657,1.0,1,60534.0,60534.0,5,300,2,178212,17.218754,2.856126,2.019586,8.568377,0.0,4.284212,5,0,300,0,0.232305,0.232305,0.0,1,1
23198021,1.0,1,3230.0,3230.0,24,1440,2,108248,18.92552,4.102317,1.096437,16.409269,2.21441,4.862236,24,0,1440,0,1.21529,1.21529,0.0,1,1
21174757,1.0,1,30921.0,30921.0,5,300,2,182312,18.290995,3.033723,2.145216,9.10117,0.0,4.56843,5,0,300,0,0.218687,0.218687,0.0,1,1
23530400,1.0,1,13381.0,13381.0,8,480,2,178466,37.260586,2.348154,1.936859,11.740771,0.0,4.410862,8,0,480,0,0.187866,0.187866,0.0,1,1
23285857,1.0,1,65518.0,65518.0,5,300,2,196084,15.924783,2.640118,1.866887,7.920354,0.0,3.975365,5,0,300,0,0.251181,0.251181,0.0,1,1
21426308,1.0,1,23836.0,23836.0,7,420,2,171704,34.340157,1.886429,2.311184,9.432146,0.0,4.8116,7,0,420,0,0.174723,0.174723,0.0,1,1
23266487,1.0,1,57693.0,57693.0,5,300,2,176714,15.933224,2.646822,1.871615,7.940465,0.0,3.983125,5,0,300,0,0.251048,0.251048,0.0,1,1
21063372,1.0,1,20844.0,20844.0,23,1380,2,70927,21.780523,4.720239,0.283532,18.880955,4.232165,4.914511,23,0,1380,0,1.010077,1.010077,0.0,1,1
23425876,1.0,1,42113.0,42113.0,8,480,2,73942,38.081036,1.363559,1.933252,8.181352,0.0,4.328649,8,0,480,0,0.183819,0.183819,0.0,1,1
23915006,1.0,1,61319.0,61319.0,3,180,2,38745,7.559334,1.846298,1.846298,3.692596,0.0,3.692596,3,0,180,0,0.264574,0.264574,0.0,1,1
22224552,1.0,1,37123.0,37123.0,5,300,2,183436,17.352806,2.885772,2.040676,8.657317,0.0,4.356509,5,0,300,0,0.23051,0.23051,0.0,1,1
21016554,1.0,1,47533.0,47533.0,7,420,2,24109,20.755943,2.58486,1.492474,10.339438,0.0,3.473552,7,0,420,0,0.289074,0.289074,0.0,1,1
22721310,1.0,1,33985.0,33985.0,5,300,2,155864,16.888882,2.795336,1.976646,8.386007,0.0,4.209345,5,0,300,0,0.236842,0.236842,0.0,1,1
22722221,1.0,1,34320.0,34320.0,5,300,2,156775,16.888151,2.800054,1.979948,8.400161,0.0,4.208076,5,0,300,0,0.236852,0.236852,0.0,1,1
23202250,1.0,1,24220.0,24220.0,6,360,2,112477,19.890829,4.036567,0.067854,12.1097,3.943497,4.103366,6,0,360,0,0.251372,0.251372,0.0,1,1
21509599,1.0,1,59991.0,59991.0,6,360,2,254995,29.825298,0.990581,1.981163,4.952907,0.0,4.952907,6,0,360,0,0.167643,0.167643,0.0,1,1
21663820,1.0,1,34453.0,34453.0,5,300,2,147052,17.049212,2.841621,2.009338,8.524864,0.0,4.269704,5,0,300,0,0.234615,0.234615,0.0,1,1
21255127,1.0,1,46925.0,46925.0,18,1080,2,523,37.744629,3.736699,0.377154,22.420193,3.329199,4.330923,18,0,1080,0,0.450395,0.450395,0.0,1,1
21528929,1.0,1,43749.0,43749.0,6,360,2,12161,20.996729,4.606536,0.056357,13.819608,4.563041,4.686103,6,0,360,0,0.238132,0.238132,0.0,1,1
23331776,6.0,1,19023.0,19023.0,5,300,2,242003,15.951809,2.632346,1.861365,7.897037,0.0,3.957941,5,0,300,0,0.250755,0.250755,0.0,1,1
23309756,1.0,1,3126.0,3126.0,4,240,2,219983,13.489802,4.520139,0.029899,9.040277,4.490276,4.550002,4,0,240,0,0.22239,0.22239,0.0,1,1
21515045,1.0,1,63693.0,63693.0,6,360,2,260441,29.914261,0.92359,1.847179,4.617948,0.0,4.617948,6,0,360,0,0.167144,0.167144,0.0,1,1
21866425,1.0,1,3396.0,3396.0,3,180,2,87474,7.497165,1.658777,1.658777,3.317555,0.0,3.317555,3,0,180,0,0.266768,0.266768,0.0,1,1
22376787,1.0,1,46631.0,46631.0,7,420,2,73510,36.503849,1.509193,1.850753,7.545967,0.0,3.921222,7,0,420,0,0.164366,0.164366,0.0,1,1
23554953,1.0,1,2525.0,2525.0,6,360,2,203019,27.727106,2.088297,2.135712,8.353188,0.0,4.809494,6,0,360,0,0.180329,0.180329,0.0,1,1
21496589,1.0,1,51931.0,51931.0,6,360,2,241985,29.840025,0.997465,1.99493,4.987326,0.0,4.987326,6,0,360,0,0.16756,0.16756,0.0,1,1
22384049,1.0,1,48516.0,48516.0,7,420,2,80772,36.485222,1.486832,1.824953,7.434159,0.0,3.907146,7,0,420,0,0.16445,0.16445,0.0,1,1
